0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429	0.13429
-0.753099231	0.083336154	0.138860769	0.207694615	0.274463846	0.327997692	-0.040185385	-0.169605385	-0.312519231	-0.46659	-0.468256154	-0.465833077	-0.465393077
-0.751788462	0.082699231	0.139036154	0.212245385	0.275783846	0.327933077	-0.038145385	-0.167971538	-0.311596154	-0.465399231	-0.467868462	-0.465574615	-0.465845385
-0.752619231	0.081545385	0.141620769	0.210454615	0.276180769	0.329031538	-0.038283846	-0.169291538	-0.311088462	-0.467208462	-0.468459231	-0.46731	-0.466676154
-0.75105	0.080862308	0.13767	0.210353077	0.273116154	0.32737	-0.038376154	-0.168913077	-0.309786923	-0.46743	-0.469105385	-0.465879231	-0.465411538
-0.752711538	0.081379231	0.142017692	0.209217692	0.273891538	0.32737	-0.039419231	-0.171128462	-0.312260769	-0.467346923	-0.468293077	-0.467854615	-0.466445385
-0.694294615	0.143640769	0.20133	0.270846923	0.33019	0.406200769	0.131174615	-0.110316154	-0.256165385	-0.415580769	-0.414523846	-0.417293077	-0.415999231
-0.577262308	0.274533077	0.32397	0.388668462	0.444323846	0.531420769	0.364043846	0.116303846	-0.145456154	-0.313654615	-0.31245	-0.310788462	-0.312088462
-0.461014615	0.394773077	0.444325385	0.50439	0.554280769	0.626562308	0.464737692	0.341816154	0.071725385	-0.211936154	-0.208202308	-0.210639231	-0.210111538
-0.343746923	0.512142308	0.556363846	0.611803846	0.661265385	0.724920769	0.536313077	0.432577692	0.289419231	-0.002286923	-0.000219231	0.001603846	0.000913077
0.047106923	0.678148462	0.719005385	0.769045385	0.813863846	0.860973077	0.642060769	0.528028462	0.400428462	0.260453077	0.260457692	0.261108462	0.261317692
