-0.001795385	-0.000843077	-0.000318462	-0.000305385	0.001310769	0.002673846	0.000207692	0.001869231	0.001712308	-0.000579231	-0.002078462	-0.001932308	-0.00099
0.00089	0.000533846	-0.001776923	0.000531538	-0.002445385	0.001027692	0.006103846	-0.000996154	-0.000795385	-0.00058	-0.000928462	-0.001605385	-0.001327692
0.000785385	-0.001373846	-0.000100769	0.000271538	-0.00038	6.30769E-05	-0.002053846	0.000736154	0.002867692	0.000326923	-0.000340769	0.002186154	-0.000342308
0.006492308	0.009268462	0.010135385	0.010466154	0.011475385	0.007260769	0.012833846	0.028302308	0.010066923	0.009018462	0.007409231	0.008828462	0.007888462
0.053174615	0.058871538	0.066503846	0.065244615	0.060330769	0.057040769	0.074345385	0.153523846	0.078715385	0.054373846	0.051413077	0.05218	0.049542308
0.103555385	0.115854615	0.127033846	0.123036154	0.120641538	0.116604615	0.12453	0.228186923	0.206709231	0.132249231	0.103316154	0.101857692	0.101223077
0.18908	0.212506923	0.205623077	0.198229231	0.191083846	0.181619231	0.195933846	0.306669231	0.295214615	0.269590769	0.188813077	0.190632308	0.188677692
0.293738462	0.323544615	0.258679231	0.253528462	0.241930769	0.235491538	0.239170769	0.338877692	0.326775385	0.309273077	0.291476923	0.295273846	0.295150769
0.046987692	0.082302308	0.00235	-0.004676154	-0.018843846	-0.027810769	-0.0224	0.088303846	0.078308462	0.059493846	0.045653077	0.045016154	0.046433077
0.030806923	0.074759231	-0.024805385	-0.032305385	-0.046119231	-0.058552308	-0.056076154	0.068328462	0.059969231	0.046516154	0.029031538	0.027766154	0.030984615
0.013718462	0.062881538	-0.0487	-0.063712308	-0.075491538	-0.092984615	-0.088179231	0.046961538	0.040243846	0.027203846	0.014612308	0.012200769	0.015266154
-0.000456154	0.052647692	-0.078583846	-0.094157692	-0.108369231	-0.12359	-0.118996923	0.026877692	0.023286923	0.008085385	-0.001160769	-0.001743846	-0.000459231
-0.018336154	0.043456154	-0.10448	-0.120039231	-0.135323846	-0.155643846	-0.154853846	0.007694615	0.002062308	-0.00949	-0.019790769	-0.018889231	-0.02171
-0.034753846	0.032352308	-0.130143077	-0.149542308	-0.16715	-0.188976154	-0.185371538	-0.01478	-0.015394615	-0.026014615	-0.034384615	-0.033919231	-0.033387692
-0.171804615	-0.114667692	-0.308705385	-0.322654615	-0.339279231	-0.34966	-0.39806	-0.428723846	-0.174748462	-0.171508462	-0.172051538	-0.170521538	-0.174537692
-0.31647	-0.272953077	-0.491219231	-0.500346923	-0.515856154	-0.524554615	-0.556796154	-0.62825	-0.588720769	-0.332304615	-0.317518462	-0.317707692	-0.317331538
-0.468096923	-0.435946923	-0.683756923	-0.686676923	-0.694846923	-0.701206923	-0.723366923	-0.772376923	-0.785976923	-0.741886923	-0.466446923	-0.469126923	-0.468446923
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
